MONTH,CUSTOMER_ID,SERVICE_ID,CONTRACTS,TOTAL_SAAS_REVENUE_USD
2023-08-01,213924,28,2,294
2023-07-01,45268,28,2,210
2023-10-01,138368,28,4,588
2023-09-01,336044,28,1,117
2023-11-01,56872,28,5,735
2023-12-01,337512,9,1,1530
2023-11-01,217560,9,1,1797
2023-08-01,291944,9,2,3594
2023-12-01,295860,9,2,3594
2023-07-01,300548,9,1,1813.59
2023-08-01,185684,9,1,1797
2023-09-01,295740,9,1,1797
2023-09-01,308940,9,3,4344
2023-12-01,437640,9,4,5760
2023-07-01,215064,9,1,1802.43
2023-08-01,137948,9,2,3000
2023-12-01,16084,9,5,7797
2023-08-01,159224,9,1,1440
2023-11-01,290656,9,4,7188
2023-08-01,154828,9,2,3594
2023-08-01,21248,9,5,8490
2023-08-01,166140,9,3,5391
2023-12-01,120012,9,3,3300
2023-08-01,181728,9,1,1797
2023-11-01,293792,9,3,5391
2023-08-01,20984,9,1,1500
2023-10-01,264576,9,2,1800
2023-10-01,128288,9,7,7350
2023-12-01,229144,9,1,1797
2023-10-01,183528,9,2,3000
2023-09-01,174376,9,4,5991
2023-12-01,431896,9,1,1797
2023-12-01,277380,9,1,1797
2023-11-01,272132,9,1,1797
2023-07-01,141568,9,1,1421.91
2023-12-01,343332,9,2,3594
2023-11-01,154672,9,5,8985
2023-10-01,118368,9,1,1500
2023-11-01,213576,9,7,11236.11
2023-11-01,199256,9,1,1797
2023-07-01,15720,9,2,3580.44
2023-11-01,231376,9,1,1497.99
2023-08-01,58156,9,4,6000
2023-08-01,118240,28,2,294
2023-08-01,287152,28,1,147
2023-10-01,102456,28,4,588
2023-09-01,16688,28,3,441
2023-12-01,333800,28,1,0
2023-08-01,196276,28,2,150
2023-09-01,169700,9,2,810
2023-12-01,423480,34,2,300
2023-08-01,230372,28,1,147
2023-12-01,230372,28,1,147
2023-10-01,343432,34,5,750
2023-09-01,23216,28,2,294
2023-09-01,219984,28,5,735
2023-08-01,212884,28,2,294
2023-12-01,107016,28,13,1911
2023-12-01,115432,28,2,294
2023-12-01,229352,28,3,441
2023-08-01,197340,34,2,300
2023-10-01,184084,28,2,294
2023-11-01,55184,28,2,294
2023-09-01,296152,28,3,441
2023-10-01,340680,5,2,1950
2023-09-01,103604,28,1,147
2023-11-01,24984,28,3,225
2023-08-01,222252,28,3,0
2023-12-01,144440,28,1,147
2023-10-01,203684,28,3,441
2023-08-01,203684,28,2,294
2023-10-01,243256,34,2,300
2023-09-01,138172,28,2,294
2023-09-01,153136,28,1,147
2023-07-01,215492,5,3,4491
2023-08-01,22628,28,2,294
2023-10-01,247220,28,4,588
2023-07-01,41008,28,5,450
2023-10-01,217900,34,3,390
2023-12-01,208012,28,1,147
2023-10-01,154736,28,18,2646
2023-10-01,287652,5,1,975
2023-09-01,247060,28,1,90
2023-07-01,305196,28,4,588
2023-08-01,80440,28,7,525
2023-07-01,232068,28,4,588
2023-12-01,129040,28,9,540
2023-09-01,14940,28,6,666
2023-11-01,202484,28,2,294
2023-12-01,202484,28,2,294
2023-10-01,414404,28,3,360
2023-09-01,157464,28,2,294
2023-11-01,245276,28,7,1029
2023-12-01,203176,28,1,147
2023-08-01,279196,28,3,441
2023-11-01,19048,5,4,17916.42
2023-12-01,223640,28,4,588
2023-09-01,302956,28,3,441
2023-09-01,169480,34,1,150
2023-11-01,335248,5,8,7800
2023-07-01,195588,28,6,882
2023-09-01,332756,28,1,0
2023-09-01,248800,28,3,225
2023-10-01,144564,28,4,300
2023-08-01,258604,28,6,882
2023-07-01,255884,28,6,882
2023-10-01,232220,28,1,147
2023-09-01,126376,34,1,150
2023-11-01,178096,34,1,150
2023-08-01,309500,28,6,882
2023-08-01,16424,28,4,120
2023-11-01,290652,28,9,1323
2023-11-01,192672,28,3,441
2023-11-01,266716,28,1,30
2023-10-01,244764,9,6,8640
2023-08-01,293492,9,1,1797
2023-07-01,186020,9,1,1041.33
2023-08-01,117796,9,2,3000
2023-07-01,118036,9,2,2990.58
2023-07-01,124432,9,4,6900.3
2023-09-01,204696,9,1,1797
2023-07-01,212116,9,12,16645.71
2023-07-01,269576,9,1,1793.22
2023-07-01,206832,9,2,3586.77
2023-10-01,206832,9,2,3594
2023-12-01,200604,9,2,3594
2023-07-01,219448,9,3,5427.9
2023-12-01,130972,9,1,1500
2023-11-01,119664,9,3,3600
2023-12-01,302680,9,1,1797
2023-10-01,125076,9,4,7188
2023-09-01,153500,9,5,8985
2023-12-01,302336,9,1,1797
2023-07-01,164864,9,7,12510.87
2023-12-01,131248,9,4,5388
2023-07-01,14768,9,1,671.73
2023-07-01,133856,9,4,5973.21
2023-12-01,423384,9,2,2100
2023-12-01,162904,9,1,1560
2023-08-01,268852,9,8,13929
2023-12-01,246864,9,2,3372
2023-11-01,246864,9,2,3372
2023-10-01,195076,9,1,1797
2023-08-01,21224,9,1,1500
2023-12-01,206412,9,5,9162
2023-12-01,437412,9,1,1797
2023-12-01,329108,9,2,2700
2023-10-01,328600,9,2,3594
2023-09-01,230924,9,1,840
2023-08-01,294676,9,1,1797
2023-08-01,211588,9,1,1797
2023-09-01,169336,9,6,10182.99
2023-10-01,210776,9,1,1500
2023-10-01,319508,9,1,1797
2023-10-01,210848,9,1,1440
2023-10-01,20468,9,4,6000
2023-10-01,250600,9,1,1797
2023-07-01,15044,9,2,2972.94
2023-09-01,274996,9,1,1797
2023-11-01,48292,9,3,4518
2023-12-01,255752,9,2,3594
2023-08-01,266540,28,1,0
2023-09-01,343020,28,2,294
2023-09-01,14596,28,14,420
2023-10-01,304008,28,1,147
2023-08-01,340176,28,1,120
2023-12-01,340176,28,2,240
2023-07-01,213200,28,2,294
2023-08-01,19056,28,1,147
2023-09-01,186248,28,3,441
2023-11-01,294428,28,1,147
2023-07-01,152888,28,5,735
2023-11-01,99604,9,1,1797
2023-11-01,224496,9,2,3594
2023-09-01,33900,9,6,9000
2023-09-01,67780,9,1,1500
2023-07-01,216152,9,1,1805.43
2023-09-01,201440,9,4,7188
2023-11-01,184032,9,4,7188
2023-07-01,191628,9,1,1761.42
2023-10-01,343332,9,1,1797
2023-10-01,18868,9,2,3594
2023-10-01,256736,9,1,1797
2023-08-01,224512,9,3,4677.99
2023-12-01,303016,9,2,2100
2023-08-01,246128,9,1,750
2023-08-01,335948,28,4,588
2023-09-01,189744,28,3,315
2023-08-01,303264,34,1,150
2023-10-01,222344,28,1,147
2023-07-01,292452,28,1,0
2023-10-01,275548,28,5,735
2023-12-01,25944,28,9,747
2023-11-01,124508,28,3,90
2023-07-01,151788,28,2,294
2023-10-01,244164,28,2,294
2023-07-01,165512,28,1,147
2023-07-01,190536,28,17,2499
2023-07-01,146764,28,4,588
2023-11-01,51792,28,1,147
2023-07-01,191204,34,1,150
2023-12-01,269808,28,1,147
2023-07-01,214788,5,1,975
2023-11-01,323436,28,3,441
2023-10-01,18784,28,10,1470
2023-07-01,113200,28,10,750
2023-10-01,105964,28,1,147
2023-09-01,16840,28,1,147
2023-08-01,182564,28,2,294
2023-11-01,45336,28,2,294
2023-08-01,257272,28,1,147
2023-12-01,293652,28,3,90
2023-09-01,338252,28,1,147
2023-08-01,158376,28,7,525
2023-07-01,206636,28,6,882
2023-11-01,445676,28,1,147
2023-08-01,136404,9,1,405
2023-10-01,302100,28,1,147
2023-12-01,166284,28,3,441
2023-08-01,341856,28,3,441
2023-12-01,19016,28,9,675
2023-07-01,166680,28,2,78
2023-09-01,166680,28,2,46.8
2023-09-01,152456,28,3,441
2023-12-01,187876,28,3,441
2023-11-01,141496,28,3,441
2023-11-01,342232,5,7,15387.24
2023-11-01,241888,28,1,147
2023-10-01,51508,28,5,735
2023-11-01,271208,28,1,132
2023-10-01,21692,28,2,294
2023-11-01,230396,28,2,294
2023-12-01,124548,28,1,147
2023-09-01,19232,28,5,510
2023-08-01,319672,5,1,3913.02
2023-11-01,338076,28,2,294
2023-12-01,457620,28,2,294
2023-07-01,18936,5,1,1191.15
2023-08-01,204256,28,2,0
2023-09-01,24288,28,4,420
2023-07-01,24288,28,4,420
2023-09-01,202076,28,3,441
2023-07-01,57864,28,2,294
2023-09-01,171992,28,3,441
2023-07-01,171992,34,3,450
2023-09-01,147796,28,7,1029
2023-08-01,186004,28,1,147
2023-09-01,186004,34,1,150
2023-10-01,147012,9,1,1200
2023-07-01,126908,9,4,5992.32
2023-09-01,135584,9,4,5100
2023-11-01,165256,9,3,5391
2023-11-01,147256,9,1,1500
2023-10-01,304108,9,2,2880
2023-09-01,224788,9,1,1797
2023-07-01,22096,9,1,1499.25
2023-08-01,198496,9,1,1797
2023-07-01,203132,9,1,1446.27
2023-10-01,125812,9,6,9000
2023-12-01,90872,9,2,1353
2023-10-01,163832,9,1,1797
2023-09-01,273128,9,3,1800
2023-11-01,257036,9,1,1437
2023-10-01,221968,9,3,5391
2023-07-01,281276,9,1,1484.25
2023-10-01,281276,9,1,1500
2023-08-01,281276,9,1,1500
2023-09-01,57100,9,1,1797
2023-07-01,125352,9,1,1487.49
2023-10-01,23040,9,7,9600
2023-07-01,118284,9,3,5109.39
2023-09-01,16016,9,6,9000
2023-11-01,338028,9,1,1440
2023-10-01,165180,9,1,1797
2023-09-01,106916,9,6,9000
2023-09-01,245956,9,1,1797
2023-12-01,207280,9,3,5391
2023-08-01,155748,34,1,150
2023-09-01,157292,28,3,441
2023-08-01,275820,28,2,294
2023-09-01,147928,28,5,735
2023-09-01,282572,28,1,0
2023-07-01,115468,9,1,1908.45
2023-10-01,180584,28,6,540
2023-08-01,177108,28,7,1029
2023-11-01,441140,28,2,294
2023-10-01,15720,9,1,1797
2023-11-01,414712,28,1,147
2023-07-01,195988,28,2,294
2023-11-01,150112,28,4,588
2023-09-01,246112,28,2,294
2023-09-01,197936,28,2,294
2023-07-01,190008,28,10,1470
2023-11-01,131780,28,1,147
2023-10-01,198700,28,3,0
2023-10-01,438168,28,1,147
2023-08-01,199316,34,3,450
2023-09-01,128060,5,9,8775
2023-07-01,43100,28,2,294
2023-11-01,134540,28,1,147
2023-11-01,233100,28,5,735
2023-12-01,296668,28,3,441
2023-12-01,230672,28,2,294
2023-12-01,242720,28,3,441
2023-10-01,14968,28,12,1764
2023-09-01,281944,28,1,117.3
2023-10-01,205164,28,1,147
2023-10-01,336560,28,1,147
2023-11-01,296360,28,1,147
2023-12-01,251332,28,6,882
2023-12-01,49668,28,2,294
2023-12-01,429132,28,1,147
2023-09-01,339164,28,2,294
2023-08-01,191472,28,2,150
2023-12-01,132868,9,4,6000
2023-08-01,248024,9,2,3294
2023-10-01,15716,5,2,2926.35
2023-10-01,15716,28,2,0
2023-07-01,221240,28,6,882
2023-10-01,230876,28,5,735
2023-12-01,185336,28,1,147
2023-07-01,164800,28,2,294
2023-10-01,290652,28,10,1470
2023-07-01,287172,28,2,294
2023-09-01,24236,28,4,300
2023-08-01,137140,28,5,735
2023-11-01,17576,28,3,360
2023-11-01,281568,28,1,147
2023-12-01,438132,28,1,147
2023-07-01,299548,28,2,294
2023-08-01,25888,9,1,405
2023-07-01,296776,28,3,225
2023-11-01,188352,28,1,147
2023-12-01,175420,28,1,147
2023-10-01,157172,28,4,588
2023-10-01,335644,34,4,600
2023-08-01,108532,28,12,720
2023-12-01,130208,28,4,420
2023-08-01,248720,28,4,588
2023-10-01,146260,28,3,198
2023-11-01,224464,5,6,5850
2023-11-01,281992,5,1,5940
2023-11-01,15808,28,2,294
2023-10-01,97972,34,1,150
2023-11-01,338628,28,2,294
2023-07-01,192812,28,1,132.3
2023-09-01,224884,28,1,147
2023-10-01,231224,5,1,4848.87
2023-08-01,177176,28,1,147
2023-08-01,240232,28,3,441
2023-09-01,22584,9,6,6683.2158
2023-11-01,259716,28,6,882
2023-08-01,137384,28,3,441
2023-10-01,424080,28,2,294
2023-07-01,327440,28,4,438
2023-08-01,165376,28,3,441
2023-09-01,198024,28,6,702
2023-09-01,179520,28,1,147
2023-11-01,321188,28,1,147
2023-08-01,232832,28,2,294
2023-07-01,14780,34,1,150
2023-12-01,343432,34,4,600
2023-09-01,146780,28,1,147
2023-08-01,208056,28,3,0
2023-11-01,241008,34,1,150
2023-11-01,293248,28,5,735
2023-12-01,467656,28,6,270
2023-12-01,212884,28,2,294
2023-11-01,19256,28,2,294
2023-11-01,283904,34,1,150
2023-07-01,148120,28,2,150
2023-12-01,457708,28,1,147
2023-07-01,216864,28,1,147
2023-07-01,292132,28,1,0
2023-12-01,202364,28,9,918
2023-09-01,135868,28,3,441
2023-07-01,130596,28,2,294
2023-09-01,266332,28,7,0
2023-12-01,26244,28,3,441
2023-11-01,171432,34,1,150
2023-11-01,342848,28,4,588
2023-11-01,25444,28,1,75
2023-11-01,215032,5,2,4762.86
2023-09-01,189860,28,2,205.8
2023-08-01,196652,28,2,294
2023-12-01,20580,28,7,1029
2023-09-01,25812,34,2,300
2023-11-01,195424,28,1,147
2023-10-01,341004,28,1,87
2023-08-01,231820,28,5,735
2023-08-01,213600,34,1,150
2023-12-01,23780,28,2,210
2023-10-01,154036,28,2,294
2023-11-01,337476,28,3,441
2023-09-01,17148,28,8,240
2023-10-01,277448,9,1,1797
2023-07-01,220272,9,1,1551.66
2023-12-01,47420,9,1,1500
2023-07-01,15268,9,5,7787.25
2023-07-01,292988,9,2,2700
2023-08-01,156340,9,6,10782
2023-12-01,125640,9,1,1797
2023-08-01,191968,9,7,12579
2023-08-01,178796,9,4,7188
2023-09-01,203236,9,1,1797
2023-11-01,160120,9,6,10497
2023-07-01,164992,9,1,1792.68
2023-09-01,164728,9,3,5391
2023-12-01,431764,9,1,1797
2023-10-01,192492,9,7,12579
2023-07-01,247628,9,2,2870.1
2023-09-01,210868,9,6,10308
2023-07-01,154520,9,2,2925.3
2023-10-01,416768,9,1,1500
2023-07-01,206040,9,1,1494.39
2023-08-01,151436,9,1,1797
2023-12-01,227732,9,5,5586
2023-09-01,306744,9,1,1797
2023-11-01,243824,9,4,5760
2023-12-01,280504,9,4,7188
2023-09-01,108248,9,9,13500
2023-08-01,115480,9,2,3000
2023-08-01,125184,9,5,7500
2023-12-01,287428,9,5,8985
2023-07-01,127232,9,5,5955
2023-12-01,20984,9,1,1500
2023-07-01,19604,9,5,7431.72
2023-07-01,198528,9,1,1781.37
2023-12-01,201204,9,1,1797.99
2023-11-01,336472,9,2,3594
2023-11-01,338688,9,2,2994
2023-12-01,135456,9,1,1500
2023-11-01,112420,9,1,1500
2023-09-01,198588,9,1,1797
2023-12-01,259632,9,1,1797
2023-11-01,221264,9,1,1500
2023-12-01,133476,9,1,1500
2023-09-01,253724,28,3,360
2023-12-01,422688,28,3,441
2023-08-01,297568,28,1,117
2023-07-01,104272,28,2,294
2023-10-01,205280,34,2,300
2023-10-01,202412,28,2,294
2023-12-01,102168,28,1,147
2023-09-01,344676,28,1,147
2023-09-01,165104,28,1,0
2023-08-01,165104,5,1,3327.84
2023-08-01,26476,28,3,225
2023-10-01,185428,28,5,735
2023-09-01,217768,34,1,150
2023-08-01,331508,28,1,147
2023-07-01,327056,28,1,147
2023-09-01,324668,28,1,117.6
2023-07-01,109360,28,3,441
2023-09-01,220632,28,1,147
2023-11-01,198688,28,1,147
2023-08-01,154108,28,2,294
2023-09-01,18916,28,1,105
2023-09-01,233548,5,2,3552.51
2023-08-01,229684,28,5,735
2023-12-01,194860,28,3,225
2023-10-01,106296,28,7,735
2023-12-01,168716,28,6,702
2023-07-01,18436,28,11,1617
2023-07-01,216380,28,1,0
2023-07-01,149720,28,1,147
2023-11-01,233600,5,3,1477.5
2023-09-01,212300,28,1,147
2023-08-01,223620,28,3,315
2023-12-01,283992,28,4,0
2023-12-01,41476,28,2,210
2023-10-01,131788,28,1,147
2023-11-01,204116,28,1,147
2023-09-01,176624,34,2,300
2023-10-01,199764,28,1,147
2023-08-01,14836,28,2,210
2023-07-01,204852,28,2,294
2023-08-01,204852,28,2,294
2023-09-01,233112,28,1,147
2023-10-01,124020,28,1,75
2023-08-01,29460,28,18,1350
2023-10-01,173752,28,2,210
2023-10-01,151188,28,2,294
2023-09-01,20156,28,8,1176
2023-07-01,146528,28,3,441
2023-07-01,126268,28,1,147
2023-11-01,135424,28,1,75
2023-12-01,31976,28,5,375
2023-07-01,178096,28,1,147
2023-12-01,470328,28,1,147
2023-08-01,249056,28,2,294
2023-09-01,192672,28,4,588
2023-10-01,127860,28,1,102
2023-10-01,135324,9,1,1500
2023-11-01,294920,9,1,1797
2023-12-01,122852,9,2,3600
2023-12-01,293408,9,2,2880
2023-07-01,178304,9,2,2994.48
2023-12-01,329220,9,1,1707
2023-11-01,241820,9,1,1797
2023-09-01,319316,9,2,3594
2023-08-01,265812,9,1,1575
2023-12-01,240296,9,1,1797
2023-12-01,188716,9,12,18588
2023-09-01,14208,9,5,7500
2023-08-01,320916,9,2,3594
2023-07-01,144152,9,1,1488.15
2023-10-01,45124,9,1,1500
2023-10-01,193928,9,5,8985
2023-10-01,197352,9,4,7188
2023-12-01,281888,28,4,300
2023-11-01,258332,28,1,147
2023-09-01,136168,28,1,147
2023-11-01,250884,34,11,1590
2023-12-01,282952,5,1,2310
2023-08-01,321180,28,3,441
2023-09-01,213532,28,1,126
2023-10-01,432540,28,1,147
2023-10-01,228600,28,1,147
2023-08-01,16748,28,3,441
2023-10-01,18856,28,2,210
2023-12-01,441368,28,5,600
2023-08-01,108648,28,5,735
2023-07-01,197356,28,2,294
2023-07-01,23528,28,2,150
2023-10-01,114228,9,15,16188
2023-08-01,99312,9,2,3000
2023-09-01,198528,9,1,1797
2023-10-01,198528,9,1,1797
2023-11-01,198140,9,3,5391
2023-11-01,130972,9,1,1500
2023-08-01,146496,9,7,10500
2023-09-01,301588,9,2,3594
2023-11-01,324940,9,3,4740
2023-07-01,255828,9,1,1795.08
2023-08-01,209660,9,1,1500
2023-07-01,283468,9,1,1044.6
2023-10-01,168260,9,4,6891
2023-08-01,255268,9,1,1650
2023-10-01,308136,9,1,1797
2023-11-01,164864,9,6,10782
2023-08-01,273128,9,2,1200
2023-09-01,204664,9,1,1797
2023-09-01,234208,9,2,3594
2023-07-01,34448,9,1,1484.61
2023-10-01,228648,9,3,2700
2023-07-01,14760,9,3,3992.01
2023-08-01,213188,9,4,5760
2023-10-01,214356,9,3,4581
2023-09-01,218720,9,1,1797.99
2023-11-01,154960,9,5,8094
2023-09-01,199552,9,8,11520
2023-10-01,176476,9,5,8985
2023-09-01,146220,9,9,13500
2023-11-01,51976,9,4,4800
2023-08-01,189208,9,2,3594
2023-12-01,189208,9,1,1797
2023-07-01,18728,9,12,19968.57
2023-09-01,19268,9,9,14391
2023-07-01,24228,9,1,1514.88
2023-10-01,117204,28,4,360
2023-07-01,18784,28,12,1764
2023-08-01,297600,28,3,306
2023-07-01,153976,28,6,882
2023-09-01,275324,28,2,294
2023-09-01,221404,28,2,294
2023-07-01,120260,9,3,4500
2023-12-01,281920,9,2,3594
2023-11-01,67780,9,1,1500
2023-07-01,100084,9,4,7534.41
2023-09-01,20468,9,3,4500
2023-11-01,341168,9,1,1620
2023-09-01,187508,9,5,8100
2023-10-01,128136,28,21,2142
2023-10-01,211192,28,1,147
2023-11-01,345020,28,4,588
2023-07-01,293228,28,1,0
2023-07-01,154680,28,1,147
2023-07-01,197420,28,5,450
2023-11-01,171884,28,1,147
2023-08-01,18836,28,4,588
2023-09-01,184428,28,1,147
2023-08-01,246652,28,1,147
2023-09-01,108740,28,4,588
2023-12-01,441140,28,2,294
2023-08-01,22324,28,5,525
2023-10-01,155924,28,1,147
2023-10-01,14624,28,1,105
2023-10-01,141496,28,2,294
2023-12-01,151164,28,2,150
2023-10-01,219652,5,1,1200
2023-09-01,265428,28,3,441
2023-12-01,346444,28,3,441
2023-12-01,323436,28,3,441
2023-07-01,270412,28,4,468
2023-09-01,339080,28,1,147
2023-08-01,344604,28,1,147
2023-08-01,102972,28,2,150
2023-08-01,46872,28,3,315
2023-08-01,232496,28,3,441
2023-07-01,124936,28,3,308.7
2023-12-01,144812,9,2,3000
2023-09-01,29504,9,4,5850
2023-10-01,276660,9,1,1500
2023-12-01,163884,9,4,7188
2023-09-01,264880,9,1,1797
2023-10-01,283768,9,1,1797
2023-11-01,14760,9,3,4050
2023-10-01,130936,9,1,1500
2023-07-01,154208,9,1,1780.35
2023-12-01,282892,9,1,1797
2023-09-01,217688,9,1,1797
2023-08-01,15204,9,2,3000
2023-07-01,187096,9,3,5364.09
2023-08-01,118140,9,2,3000
2023-10-01,203468,9,2,3594
2023-10-01,143164,9,2,2900.01
2023-09-01,282832,9,3,5391
2023-10-01,431916,9,2,2880
2023-07-01,174272,9,4,7158.81
2023-11-01,19740,9,1,1500
2023-11-01,216272,9,1,1797
2023-07-01,185048,9,5,9051
2023-11-01,324640,28,2,210
2023-07-01,244504,5,1,1050
2023-10-01,18508,9,2,908.2185
2023-09-01,126584,28,8,1176
2023-10-01,14348,28,9,1197
2023-12-01,282388,34,1,150
2023-09-01,322008,5,1,900
2023-12-01,275820,28,2,294
2023-12-01,249008,28,1,147
2023-12-01,177372,28,7,588
2023-10-01,232492,28,3,225
2023-12-01,232492,28,3,441
2023-07-01,168632,28,3,441
2023-08-01,185400,28,3,441
2023-08-01,245328,28,1,147
2023-08-01,143612,28,3,441
2023-11-01,228344,28,1,0
2023-10-01,438124,28,2,270
2023-09-01,19320,28,10,1050
2023-12-01,29408,9,3,5094
2023-08-01,154812,9,1,1530
2023-09-01,275540,9,1,1797
2023-11-01,275540,9,2,3594
2023-07-01,244804,9,2,2861.4
2023-10-01,120972,9,1,1500
2023-12-01,129956,9,7,10500
2023-12-01,416948,9,1,1797
2023-09-01,339488,9,2,3594
2023-11-01,147192,9,5,7797
2023-10-01,100724,9,1,1500
2023-12-01,308452,28,2,294
2023-10-01,103976,28,8,600
2023-08-01,309480,28,2,294
2023-10-01,157020,9,2,3447
2023-10-01,240420,9,2,2994
2023-10-01,330316,9,2,3594
2023-09-01,213224,9,1,1797
2023-10-01,137312,9,1,1500
2023-08-01,282156,9,2,3594
2023-07-01,136196,9,1,1787.52
2023-08-01,165768,9,1,1797
2023-09-01,165768,9,1,1797
2023-08-01,14972,9,1,1500
2023-11-01,148808,9,3,5391
2023-10-01,197700,9,4,6000
2023-08-01,116744,9,5,6999.99
2023-08-01,227412,9,1,1500
2023-10-01,412488,9,1,1797
2023-10-01,259660,9,2,2100
2023-11-01,22624,9,2,3594
2023-11-01,43436,9,3,5391
2023-10-01,115584,9,3,5094
2023-09-01,307288,9,1,675
2023-09-01,190348,9,2,3150
2023-10-01,250772,9,1,1797
2023-12-01,413380,9,1,1797
2023-08-01,330912,9,1,1797
2023-10-01,212376,9,2,2850
2023-08-01,231916,5,5,8917.2
2023-07-01,138548,28,5,525
2023-08-01,219700,28,1,147
2023-07-01,206724,9,2,3414.48
2023-07-01,244736,9,1,1795.26
2023-07-01,219036,9,1,1784.46
2023-11-01,346176,9,3,5391
2023-12-01,220004,9,1,1797
2023-08-01,154208,9,1,1797
2023-08-01,127592,9,1,1797
2023-09-01,163736,9,3,3600
2023-08-01,203468,9,2,3594
2023-11-01,203468,9,2,3594
2023-11-01,29116,9,2,3000
2023-12-01,244176,9,1,1440
2023-07-01,235144,9,1,1797
2023-09-01,193432,9,1,1500
2023-12-01,221968,9,3,5391
2023-11-01,281276,9,1,1500
2023-08-01,293564,28,1,147
2023-09-01,155028,34,4,600
2023-08-01,176660,28,7,1029
2023-11-01,294456,28,1,147
2023-08-01,294456,28,1,147
2023-12-01,418620,28,2,235.2
2023-09-01,102880,28,2,150
2023-08-01,120744,28,7,1029
2023-07-01,155444,28,6,882
2023-08-01,106604,28,3,441
2023-11-01,23976,28,4,588
2023-09-01,106972,9,4,4020
2023-10-01,158704,9,3,3150
2023-09-01,158704,9,3,3150
2023-11-01,23744,9,7,10050.99
2023-08-01,180544,9,3,5391
2023-07-01,45008,9,4,6302.4
2023-10-01,211360,9,5,8175
2023-12-01,176036,9,3,5391
2023-10-01,197940,9,2,3000
2023-09-01,40284,9,1,1500
2023-11-01,107360,9,1,1797
2023-09-01,274148,28,7,1029
2023-08-01,18192,28,1,30
2023-10-01,125548,9,3,3375
2023-07-01,25820,9,1,1492.8
2023-12-01,154960,9,6,9594
2023-08-01,222484,9,2,3594
2023-11-01,109052,9,1,1500
2023-09-01,291928,9,1,1797
2023-09-01,219080,9,2,3594
2023-07-01,219080,9,2,3590.64
2023-10-01,302744,9,4,4800
2023-07-01,277504,9,1,1793.31
2023-10-01,205320,28,2,294
2023-10-01,428672,28,1,147
2023-10-01,16804,34,1,150
2023-08-01,162316,28,10,750
2023-07-01,162316,28,10,750
2023-09-01,22000,28,7,525
2023-11-01,212320,34,4,600
2023-12-01,183464,28,8,1176
2023-12-01,138636,28,1,120
2023-10-01,164332,34,1,285
2023-07-01,28960,28,10,750
2023-07-01,147476,28,2,150
2023-08-01,137096,28,9,675
2023-08-01,39636,28,1,147
2023-12-01,21020,9,2,3297.99
2023-11-01,251396,9,1,1500
2023-08-01,22716,9,1,1797
2023-07-01,28044,9,1,1797
2023-11-01,333868,9,4,6000
2023-08-01,164864,9,7,12579
2023-08-01,133344,9,1,750
2023-11-01,155368,9,1,1797
2023-10-01,343124,9,2,2700
2023-10-01,22516,9,3,4500
2023-11-01,216896,9,2,3594
2023-12-01,154108,9,1,1797
2023-11-01,280504,9,4,7188
2023-12-01,258336,9,1,1200
2023-08-01,185172,9,2,3594
2023-10-01,186056,9,1,1440
2023-10-01,202592,9,1,1797
2023-11-01,204304,9,15,20511
2023-12-01,337268,9,2,2700
2023-09-01,128460,9,1,1050
2023-07-01,194564,9,8,14412.63
2023-07-01,280692,9,1,1781.43
2023-07-01,208536,9,1,1794.69
2023-11-01,54916,9,2,3444
2023-08-01,127152,9,2,3000
2023-08-01,46892,9,1,1500
2023-12-01,432452,9,1,1440
2023-07-01,25532,9,2,2976.36
2023-07-01,183580,9,3,4869.81
2023-07-01,198992,28,3,0
2023-12-01,120012,28,4,420
2023-09-01,112084,28,5,735
2023-09-01,282572,5,1,1800
2023-11-01,150188,28,5,735
2023-08-01,158184,28,3,225
2023-07-01,215616,28,4,588
2023-07-01,120468,28,3,315
2023-07-01,19916,28,5,735
2023-11-01,257940,28,3,441
2023-07-01,231168,28,2,294
2023-12-01,341384,9,5,4500
2023-12-01,118284,9,4,6891
2023-07-01,134868,9,2,3000.81
2023-11-01,237876,9,2,3594
2023-11-01,187612,9,4,7188
2023-07-01,257164,9,1,1811.79
2023-12-01,188444,9,1,1797
2023-09-01,155252,9,2,3594
2023-08-01,225892,9,3,4320
2023-07-01,273692,9,2,2940.81
2023-09-01,207100,9,1,1797
2023-12-01,423436,9,1,1797
2023-08-01,32712,9,2,3000
2023-10-01,228896,9,4,3588
2023-07-01,254324,9,1,1781.43
2023-11-01,228380,9,1,1350
2023-11-01,255500,9,1,1797
2023-12-01,265324,9,2,3594
2023-10-01,180384,9,1,1797
2023-07-01,218768,9,4,5710.92
2023-07-01,154828,9,3,5342.67
2023-12-01,207724,9,4,7188
2023-08-01,215116,9,2,2874
2023-10-01,175868,9,1,1797
2023-07-01,135496,9,1,1190.55
2023-10-01,249288,9,4,6117
2023-07-01,145932,9,3,5064.36
2023-12-01,145932,9,3,5097
2023-08-01,329932,9,1,1797
2023-09-01,113336,9,4,4800
2023-08-01,250416,9,1,1768.53
2023-11-01,259524,9,1,1440
2023-11-01,298996,9,1,1797
2023-10-01,249704,9,2,2400
2023-07-01,124268,9,3,4433.67
2023-09-01,197480,9,3,5391.99
2023-07-01,184408,9,1,1770.9
2023-12-01,207544,9,1,1797
2023-09-01,247704,34,3,450
2023-11-01,117608,28,4,588
2023-08-01,160580,28,7,1029
2023-08-01,160120,28,1,0
2023-09-01,160416,28,10,1470
